Repeat,Fold,Method,k,Selection_rank,Gene
8,2,DEG-only,20,15,FMO2
8,2,DEG-only,20,16,MMP11
8,2,DEG-only,20,17,UHRF1
8,2,DEG-only,20,18,NUSAP1
8,2,DEG-only,20,19,CD300LG
8,2,DEG-only,20,20,NTRK2
8,2,LASSO,20,1,LINC00852
8,2,LASSO,20,2,CTHRC1
8,2,LASSO,20,3,INHBA
8,2,LASSO,20,4,MAPRE2
8,2,LASSO,20,5,PCNX1
8,2,LASSO,20,6,COL10A1
8,2,LASSO,20,7,LYVE1
8,2,LASSO,20,8,MT1M
8,2,LASSO,20,9,ITGBL1
8,2,LASSO,20,10,GABARAPL1
8,2,LASSO,20,11,SIX4
8,2,LASSO,20,12,CLEC4G
8,2,LASSO,20,13,SIGLEC11
8,2,LASSO,20,14,SERPINE2
8,2,LASSO,20,15,BGN
8,2,LASSO,20,16,COL11A1
8,2,LASSO,20,17,VEGFD
8,2,LASSO,20,18,ASPN
8,2,LASSO,20,19,ECPAS
8,2,LASSO,20,20,TCEAL7
8,2,NIBFS,20,1,CDK1
8,2,NIBFS,20,2,EGFR
8,2,NIBFS,20,3,CCNB1
8,2,NIBFS,20,4,BUB1B
8,2,NIBFS,20,5,CDC20
8,2,NIBFS,20,6,FN1
8,2,NIBFS,20,7,EZH2
8,2,NIBFS,20,8,STAT1
8,2,NIBFS,20,9,TOP2A
8,2,NIBFS,20,10,CAV1
8,2,NIBFS,20,11,RRM2
8,2,NIBFS,20,12,GNAI1
8,2,NIBFS,20,13,KIT
8,2,NIBFS,20,14,PPARG
8,2,NIBFS,20,15,UBE2C
8,2,NIBFS,20,16,CCNA2
8,2,NIBFS,20,17,FGF2
8,2,NIBFS,20,18,CCNB2
8,2,NIBFS,20,19,MAD2L1
8,2,NIBFS,20,20,GNG2
8,2,mRMR,20,1,VEGFD
8,2,mRMR,20,2,MT-ND4
8,2,mRMR,20,3,RPS15
8,2,mRMR,20,4,COL11A1
8,2,mRMR,20,5,TPT1
8,2,mRMR,20,6,TOP2A
8,2,mRMR,20,7,RPL32
8,2,mRMR,20,8,INHBA
8,2,mRMR,20,9,RPS3
8,2,mRMR,20,10,SCARA5
8,2,mRMR,20,11,MT-ND2
8,2,mRMR,20,12,ADAMTS5
8,2,mRMR,20,13,MMP11
8,2,mRMR,20,14,RPS12
8,2,mRMR,20,15,UBE2T
8,2,mRMR,20,16,MATN2
8,2,mRMR,20,17,COL10A1
8,2,mRMR,20,18,MAMDC2
8,2,mRMR,20,19,CSN1S1
8,2,mRMR,20,20,RPL12
8,3,DEG-only,20,1,COL11A1
8,3,DEG-only,20,2,COL10A1
8,3,DEG-only,20,3,SCARA5
8,3,DEG-only,20,4,VEGFD
8,3,DEG-only,20,5,RRM2
8,3,DEG-only,20,6,CAVIN2
8,3,DEG-only,20,7,INHBA
8,3,DEG-only,20,8,ABCA8
8,3,DEG-only,20,9,ADH1B
8,3,DEG-only,20,10,ECRG4
8,3,DEG-only,20,11,MAMDC2
8,3,DEG-only,20,12,TOP2A
8,3,DEG-only,20,13,CHRDL1
8,3,DEG-only,20,14,NTRK2
8,3,DEG-only,20,15,FMO2
8,3,DEG-only,20,16,UHRF1
8,3,DEG-only,20,17,ADAMTS5
8,3,DEG-only,20,18,NUSAP1
8,3,DEG-only,20,19,LIFR
8,3,DEG-only,20,20,CD300LG
8,3,LASSO,20,1,LINC00852
8,3,LASSO,20,2,BPIFB2
8,3,LASSO,20,3,PCNX1
8,3,LASSO,20,4,CTHRC1
8,3,LASSO,20,5,INHBA
8,3,LASSO,20,6,RBMS1
8,3,LASSO,20,7,CREB5
8,3,LASSO,20,8,CLEC4G
8,3,LASSO,20,9,RAPGEF2
8,3,LASSO,20,10,COL10A1
8,3,LASSO,20,11,ITGBL1
8,3,LASSO,20,12,COL8A1
8,3,LASSO,20,13,ASPN
8,3,LASSO,20,14,S100P
8,3,LASSO,20,15,TCEAL7
8,3,LASSO,20,16,MRGPRX3
8,3,LASSO,20,17,GTF2F2
8,3,LASSO,20,18,LRP2BP
8,3,LASSO,20,19,CILP2
8,3,LASSO,20,20,LINC00475
8,3,NIBFS,20,1,CDK1
8,3,NIBFS,20,2,EGFR
8,3,NIBFS,20,3,CCNB1
8,3,NIBFS,20,4,BUB1B
8,3,NIBFS,20,5,CDC20
8,3,NIBFS,20,6,FN1
8,3,NIBFS,20,7,EZH2
8,3,NIBFS,20,8,TOP2A
8,3,NIBFS,20,9,CAV1
8,3,NIBFS,20,10,STAT1
8,3,NIBFS,20,11,RRM2
8,3,NIBFS,20,12,KIT
8,3,NIBFS,20,13,GNAI1
8,3,NIBFS,20,14,PPARG
8,3,NIBFS,20,15,UBE2C
8,3,NIBFS,20,16,CCNB2
8,3,NIBFS,20,17,CCNA2
8,3,NIBFS,20,18,FGF2
8,3,NIBFS,20,19,FOXO1
8,3,NIBFS,20,20,GNG2
8,3,mRMR,20,1,VEGFD
8,3,mRMR,20,2,MT-ND4
8,3,mRMR,20,3,RPS15
8,3,mRMR,20,4,INHBA
8,3,mRMR,20,5,UBB
8,3,mRMR,20,6,NEK2
8,3,mRMR,20,7,RPLP1
8,3,mRMR,20,8,SCARA5
8,3,mRMR,20,9,TPT1
8,3,mRMR,20,10,RPL32
8,3,mRMR,20,11,COL11A1
8,3,mRMR,20,12,MT-ND2
8,3,mRMR,20,13,ADAMTS5
8,3,mRMR,20,14,RPS12
8,3,mRMR,20,15,COL10A1
8,3,mRMR,20,16,MAMDC2
8,3,mRMR,20,17,UBE2T
8,3,mRMR,20,18,GJB2
8,3,mRMR,20,19,RPS17
8,3,mRMR,20,20,UHRF1
8,4,DEG-only,20,1,COL11A1
8,4,DEG-only,20,2,COL10A1
8,4,DEG-only,20,3,SCARA5
8,4,DEG-only,20,4,CAVIN2
8,4,DEG-only,20,5,VEGFD
8,4,DEG-only,20,6,INHBA
8,4,DEG-only,20,7,ADH1B
8,4,DEG-only,20,8,RRM2
8,4,DEG-only,20,9,ABCA8
8,4,DEG-only,20,10,CHRDL1
8,4,DEG-only,20,11,ECRG4
8,4,DEG-only,20,12,ADAMTS5
8,4,DEG-only,20,13,CD300LG
8,4,DEG-only,20,14,MAMDC2
8,4,DEG-only,20,15,UHRF1
8,4,DEG-only,20,16,MME
8,4,DEG-only,20,17,TOP2A
8,4,DEG-only,20,18,FMO2
8,4,DEG-only,20,19,NTRK2
8,4,DEG-only,20,20,LIFR
8,4,LASSO,20,1,INHBA
8,4,LASSO,20,2,BPIFB2
8,4,LASSO,20,3,CTHRC1
8,4,LASSO,20,4,MRGPRX3
8,4,LASSO,20,5,PRR4
8,4,LASSO,20,6,LRP2BP
8,4,LASSO,20,7,CLEC4G
8,4,LASSO,20,8,COL10A1
8,4,LASSO,20,9,CCN4
8,4,LASSO,20,10,ITGBL1
8,4,LASSO,20,11,RBMS3-AS3
8,4,LASSO,20,12,PLP1
8,4,LASSO,20,13,BGN
8,4,LASSO,20,14,SIX4
8,4,LASSO,20,15,S100P
8,4,LASSO,20,16,COL8A1
8,4,LASSO,20,17,ASPN
8,4,LASSO,20,18,SST
8,4,LASSO,20,19,GAS7
8,4,LASSO,20,20,RBMS1
8,4,NIBFS,20,1,CDK1
8,4,NIBFS,20,2,EGFR
8,4,NIBFS,20,3,CCNB1
8,4,NIBFS,20,4,BUB1B
8,4,NIBFS,20,5,FN1
8,4,NIBFS,20,6,CDC20
8,4,NIBFS,20,7,EZH2
8,4,NIBFS,20,8,CAV1
8,4,NIBFS,20,9,TOP2A
8,4,NIBFS,20,10,STAT1
8,4,NIBFS,20,11,GNAI1
8,4,NIBFS,20,12,RRM2
8,4,NIBFS,20,13,PPARG
8,4,NIBFS,20,14,CCNA2
8,4,NIBFS,20,15,FGF2
8,4,NIBFS,20,16,UBE2C
8,4,NIBFS,20,17,MAD2L1
8,4,NIBFS,20,18,KIT
8,4,NIBFS,20,19,IGF1
8,4,NIBFS,20,20,CCNB2
8,4,mRMR,20,1,SCARA5
8,4,mRMR,20,2,MT-ND4
8,4,mRMR,20,3,UBB
8,4,mRMR,20,4,INHBA
8,4,mRMR,20,5,RPS15
8,4,mRMR,20,6,TPT1
8,4,mRMR,20,7,UBE2T
8,4,mRMR,20,8,VEGFD
8,4,mRMR,20,9,MT-ND2
8,4,mRMR,20,10,ADAMTS5
8,4,mRMR,20,11,RPL32
8,4,mRMR,20,12,COL11A1
8,4,mRMR,20,13,RPLP1
8,4,mRMR,20,14,COL10A1
8,4,mRMR,20,15,CAVIN2
8,4,mRMR,20,16,MAMDC2
8,4,mRMR,20,17,RPL12
8,4,mRMR,20,18,TMEM220
8,4,mRMR,20,19,GJB2
8,4,mRMR,20,20,RPS12
8,5,DEG-only,20,1,COL10A1
8,5,DEG-only,20,2,COL11A1
8,5,DEG-only,20,3,SCARA5
8,5,DEG-only,20,4,VEGFD
8,5,DEG-only,20,5,INHBA
8,5,DEG-only,20,6,CAVIN2
8,5,DEG-only,20,7,RRM2
8,5,DEG-only,20,8,ADH1B
8,5,DEG-only,20,9,CHRDL1
8,5,DEG-only,20,10,ABCA8
8,5,DEG-only,20,11,ECRG4
8,5,DEG-only,20,12,FMO2
8,5,DEG-only,20,13,ADAMTS5
8,5,DEG-only,20,14,MAMDC2
8,5,DEG-only,20,15,CD300LG
8,5,DEG-only,20,16,TOP2A
8,5,DEG-only,20,17,MMP11
8,5,DEG-only,20,18,UHRF1
8,5,DEG-only,20,19,MME
8,5,DEG-only,20,20,NTRK2
8,5,LASSO,20,1,CTHRC1
8,5,LASSO,20,2,BPIFB2
8,5,LASSO,20,3,LINC00852
8,5,LASSO,20,4,INHBA
8,5,LASSO,20,5,MRGPRX3
8,5,LASSO,20,6,COL8A1
8,5,LASSO,20,7,LRP2BP
8,5,LASSO,20,8,ASPN
8,5,LASSO,20,9,CXCL2
8,5,LASSO,20,10,CLEC4G
8,5,LASSO,20,11,GAS7
8,5,LASSO,20,12,GTF2F2
8,5,LASSO,20,13,LYVE1
8,5,LASSO,20,14,COL10A1
8,5,LASSO,20,15,BGN
8,5,LASSO,20,16,MIER1
8,5,LASSO,20,17,VEGFD
8,5,LASSO,20,18,SEC14L1
8,5,LASSO,20,19,RBMS1
8,5,LASSO,20,20,SCARA5
8,5,NIBFS,20,1,CDK1
8,5,NIBFS,20,2,EGFR
8,5,NIBFS,20,3,CCNB1
8,5,NIBFS,20,4,FN1
8,5,NIBFS,20,5,BUB1B
8,5,NIBFS,20,6,CDC20
8,5,NIBFS,20,7,EZH2
8,5,NIBFS,20,8,STAT1
8,5,NIBFS,20,9,TOP2A
8,5,NIBFS,20,10,CAV1
8,5,NIBFS,20,11,GNAI1
8,5,NIBFS,20,12,RRM2
8,5,NIBFS,20,13,KIT
8,5,NIBFS,20,14,PPARG
8,5,NIBFS,20,15,UBE2C
8,5,NIBFS,20,16,MAD2L1
8,5,NIBFS,20,17,CCNA2
8,5,NIBFS,20,18,FGF2
8,5,NIBFS,20,19,FOXO1
8,5,NIBFS,20,20,CCNB2
8,5,mRMR,20,1,VEGFD
8,5,mRMR,20,2,MT-ND4
8,5,mRMR,20,3,RPLP1
8,5,mRMR,20,4,INHBA
8,5,mRMR,20,5,UBB
8,5,mRMR,20,6,ADAMTS5
8,5,mRMR,20,7,TPT1
8,5,mRMR,20,8,RPS15
8,5,mRMR,20,9,COL10A1
8,5,mRMR,20,10,SCARA5
8,5,mRMR,20,11,MT-ND2
8,5,mRMR,20,12,COL11A1
8,5,mRMR,20,13,RPS3
8,5,mRMR,20,14,UBE2T
8,5,mRMR,20,15,RPL32
8,5,mRMR,20,16,MRFAP1
8,5,mRMR,20,17,SPRY2
8,5,mRMR,20,18,PABPC1
8,5,mRMR,20,19,KLHL29
8,5,mRMR,20,20,CCN4
9,1,DEG-only,20,1,COL10A1
9,1,DEG-only,20,2,COL11A1
9,1,DEG-only,20,3,SCARA5
9,1,DEG-only,20,4,VEGFD
9,1,DEG-only,20,5,CAVIN2
9,1,DEG-only,20,6,ADH1B
9,1,DEG-only,20,7,INHBA
9,1,DEG-only,20,8,CHRDL1
9,1,DEG-only,20,9,RRM2
9,1,DEG-only,20,10,ABCA8
9,1,DEG-only,20,11,ADAMTS5
9,1,DEG-only,20,12,ECRG4
9,1,DEG-only,20,13,CD300LG
9,1,DEG-only,20,14,MAMDC2
9,1,DEG-only,20,15,TOP2A
9,1,DEG-only,20,16,FMO2
9,1,DEG-only,20,17,MMP11
9,1,DEG-only,20,18,UHRF1
9,1,DEG-only,20,19,NTRK2
9,1,DEG-only,20,20,PLIN1
9,1,LASSO,20,1,CTHRC1
9,1,LASSO,20,2,INHBA
9,1,LASSO,20,3,LINC00852
9,1,LASSO,20,4,BPIFB2
9,1,LASSO,20,5,ITGBL1
9,1,LASSO,20,6,CLEC4G
9,1,LASSO,20,7,RBMS1
9,1,LASSO,20,8,LRP2BP
9,1,LASSO,20,9,COL10A1
9,1,LASSO,20,10,ASPN
9,1,LASSO,20,11,MAPRE2
9,1,LASSO,20,12,LYVE1
9,1,LASSO,20,13,PCNX1
9,1,LASSO,20,14,DPP6
9,1,LASSO,20,15,CREB5
9,1,LASSO,20,16,MIER1
9,1,LASSO,20,17,GAS7
9,1,LASSO,20,18,GTF2F2
9,1,LASSO,20,19,COL8A1
9,1,LASSO,20,20,MT1M
9,1,NIBFS,20,1,CDK1
9,1,NIBFS,20,2,EGFR
9,1,NIBFS,20,3,CCNB1
9,1,NIBFS,20,4,FN1
9,1,NIBFS,20,5,BUB1B
9,1,NIBFS,20,6,CDC20
9,1,NIBFS,20,7,EZH2
9,1,NIBFS,20,8,CAV1
9,1,NIBFS,20,9,TOP2A
9,1,NIBFS,20,10,GNAI1
9,1,NIBFS,20,11,STAT1
9,1,NIBFS,20,12,RRM2
9,1,NIBFS,20,13,PPARG
9,1,NIBFS,20,14,KIT
9,1,NIBFS,20,15,UBE2C
9,1,NIBFS,20,16,FGF2
9,1,NIBFS,20,17,CCNA2
9,1,NIBFS,20,18,MAD2L1
9,1,NIBFS,20,19,CCNB2
9,1,NIBFS,20,20,GNG2
9,1,mRMR,20,1,SCARA5
9,1,mRMR,20,2,MT-ND4
9,1,mRMR,20,3,RPS15
9,1,mRMR,20,4,INHBA
9,1,mRMR,20,5,UBB
9,1,mRMR,20,6,TPT1
9,1,mRMR,20,7,COL10A1
9,1,mRMR,20,8,NKX1-1
9,1,mRMR,20,9,VEGFD
9,1,mRMR,20,10,MT-ND2
9,1,mRMR,20,11,RPLP1
9,1,mRMR,20,12,ADAMTS5
9,1,mRMR,20,13,COL11A1
9,1,mRMR,20,14,RPL32
9,1,mRMR,20,15,UBE2T
9,1,mRMR,20,16,RPS3
9,1,mRMR,20,17,MATN2
9,1,mRMR,20,18,RPS12
9,1,mRMR,20,19,GJB2
9,1,mRMR,20,20,LYVE1
9,2,DEG-only,20,1,SCARA5
9,2,DEG-only,20,2,COL10A1
9,2,DEG-only,20,3,COL11A1
9,2,DEG-only,20,4,CAVIN2
9,2,DEG-only,20,5,VEGFD
9,2,DEG-only,20,6,ADH1B
9,2,DEG-only,20,7,RRM2
9,2,DEG-only,20,8,INHBA
9,2,DEG-only,20,9,ABCA8
9,2,DEG-only,20,10,CHRDL1
9,2,DEG-only,20,11,ADAMTS5
9,2,DEG-only,20,12,ECRG4
9,2,DEG-only,20,13,UHRF1
9,2,DEG-only,20,14,MAMDC2
9,2,DEG-only,20,15,TOP2A
9,2,DEG-only,20,16,CD300LG
9,2,DEG-only,20,17,RBP4
9,2,DEG-only,20,18,NUSAP1
9,2,DEG-only,20,19,FMO2
9,2,DEG-only,20,20,MME
9,2,LASSO,20,1,CTHRC1
9,2,LASSO,20,2,BPIFB2
9,2,LASSO,20,3,LINC00852
9,2,LASSO,20,4,CLEC4G
9,2,LASSO,20,5,INHBA
9,2,LASSO,20,6,MRGPRX3
9,2,LASSO,20,7,ITGBL1
9,2,LASSO,20,8,CREB5
9,2,LASSO,20,9,ASPN
9,2,LASSO,20,10,DNAJC18
9,2,LASSO,20,11,TCEAL7
9,2,LASSO,20,12,COL10A1
9,2,LASSO,20,13,LRP2BP
9,2,LASSO,20,14,PCNX1
9,2,LASSO,20,15,ATF3
9,2,LASSO,20,16,EBF3
9,2,LASSO,20,17,RAPGEF2
9,2,LASSO,20,18,COL8A1
9,2,LASSO,20,19,COL1A1
9,2,LASSO,20,20,PLP1
9,2,NIBFS,20,1,CDK1
9,2,NIBFS,20,2,EGFR
9,2,NIBFS,20,3,CCNB1
9,2,NIBFS,20,4,BUB1B
9,2,NIBFS,20,5,CDC20
9,2,NIBFS,20,6,FN1
9,2,NIBFS,20,7,EZH2
9,2,NIBFS,20,8,CAV1
9,2,NIBFS,20,9,TOP2A
9,2,NIBFS,20,10,STAT1
9,2,NIBFS,20,11,RRM2
9,2,NIBFS,20,12,PPARG
9,2,NIBFS,20,13,GNAI1
9,2,NIBFS,20,14,CCNA2
9,2,NIBFS,20,15,UBE2C
9,2,NIBFS,20,16,FGF2
9,2,NIBFS,20,17,KIT
9,2,NIBFS,20,18,MAD2L1
9,2,NIBFS,20,19,CCNB2
9,2,NIBFS,20,20,FOS
9,2,mRMR,20,1,SCARA5
9,2,mRMR,20,2,MT-ND4
9,2,mRMR,20,3,UBB
9,2,mRMR,20,4,INHBA
9,2,mRMR,20,5,RPS15
9,2,mRMR,20,6,UBE2T
9,2,mRMR,20,7,TPT1
9,2,mRMR,20,8,RPL32
9,2,mRMR,20,9,COL11A1
9,2,mRMR,20,10,ADAMTS5
9,2,mRMR,20,11,MT-ND2
9,2,mRMR,20,12,COL10A1
9,2,mRMR,20,13,RPS19
9,2,mRMR,20,14,VEGFD
9,2,mRMR,20,15,UHRF1
9,2,mRMR,20,16,CSN1S1
9,2,mRMR,20,17,RPS12
9,2,mRMR,20,18,MME
9,2,mRMR,20,19,LIFR
9,2,mRMR,20,20,RPL12
9,3,DEG-only,20,1,COL11A1
9,3,DEG-only,20,2,COL10A1
9,3,DEG-only,20,3,SCARA5
9,3,DEG-only,20,4,VEGFD
9,3,DEG-only,20,5,INHBA
9,3,DEG-only,20,6,CAVIN2
9,3,DEG-only,20,7,RRM2
9,3,DEG-only,20,8,ECRG4
9,3,DEG-only,20,9,ABCA8
9,3,DEG-only,20,10,ADH1B
9,3,DEG-only,20,11,CHRDL1
9,3,DEG-only,20,12,MAMDC2
9,3,DEG-only,20,13,TOP2A
9,3,DEG-only,20,14,ADAMTS5
9,3,DEG-only,20,15,UHRF1
9,3,DEG-only,20,16,MMP11
9,3,DEG-only,20,17,CD300LG
9,3,DEG-only,20,18,NTRK2
9,3,DEG-only,20,19,FMO2
9,3,DEG-only,20,20,NUSAP1
9,3,LASSO,20,1,INHBA
9,3,LASSO,20,2,BPIFB2
9,3,LASSO,20,3,CTHRC1
9,3,LASSO,20,4,LRP2BP
9,3,LASSO,20,5,PRR4
9,3,LASSO,20,6,COL10A1
9,3,LASSO,20,7,MIER1
9,3,LASSO,20,8,MRGPRX3
9,3,LASSO,20,9,ASPN
9,3,LASSO,20,10,CILP2
9,3,LASSO,20,11,CREB5
9,3,LASSO,20,12,S100P
9,3,LASSO,20,13,CD3E
9,3,LASSO,20,14,BGN
9,3,LASSO,20,15,LYVE1
9,3,LASSO,20,16,COL8A1
9,3,LASSO,20,17,FGF18
9,3,LASSO,20,18,ITGBL1
9,3,LASSO,20,19,SIX4
9,3,LASSO,20,20,RBMS1
9,3,NIBFS,20,1,CDK1
9,3,NIBFS,20,2,EGFR
9,3,NIBFS,20,3,CCNB1
9,3,NIBFS,20,4,BUB1B
9,3,NIBFS,20,5,FN1
9,3,NIBFS,20,6,CDC20
9,3,NIBFS,20,7,EZH2
9,3,NIBFS,20,8,TOP2A
9,3,NIBFS,20,9,STAT1
9,3,NIBFS,20,10,CAV1
9,3,NIBFS,20,11,RRM2
9,3,NIBFS,20,12,GNAI1
9,3,NIBFS,20,13,KIT
9,3,NIBFS,20,14,PPARG
9,3,NIBFS,20,15,CCNA2
9,3,NIBFS,20,16,UBE2C
9,3,NIBFS,20,17,CCNB2
9,3,NIBFS,20,18,FGF2
9,3,NIBFS,20,19,MAD2L1
9,3,NIBFS,20,20,AURKA
9,3,mRMR,20,1,VEGFD
9,3,mRMR,20,2,MT-ND4
9,3,mRMR,20,3,RPS15
9,3,mRMR,20,4,INHBA
9,3,mRMR,20,5,UBB
9,3,mRMR,20,6,TPT1
9,3,mRMR,20,7,SCARA5
9,3,mRMR,20,8,COL11A1
9,3,mRMR,20,9,RPLP1
9,3,mRMR,20,10,UBE2T
9,3,mRMR,20,11,MT-ND2
9,3,mRMR,20,12,COL10A1
9,3,mRMR,20,13,RPS3
9,3,mRMR,20,14,ADAMTS5
9,3,mRMR,20,15,MRFAP1
9,3,mRMR,20,16,UHRF1
9,3,mRMR,20,17,RPL32
9,3,mRMR,20,18,GJB2
9,3,mRMR,20,19,SPRY2
9,3,mRMR,20,20,RPS12
9,4,DEG-only,20,1,COL11A1
9,4,DEG-only,20,2,COL10A1
9,4,DEG-only,20,3,SCARA5
9,4,DEG-only,20,4,VEGFD
9,4,DEG-only,20,5,CAVIN2
9,4,DEG-only,20,6,RRM2
9,4,DEG-only,20,7,INHBA
9,4,DEG-only,20,8,ADH1B
9,4,DEG-only,20,9,ABCA8
9,4,DEG-only,20,10,CHRDL1
9,4,DEG-only,20,11,ECRG4
9,4,DEG-only,20,12,TOP2A
9,4,DEG-only,20,13,FMO2
9,4,DEG-only,20,14,NTRK2
9,4,DEG-only,20,15,UHRF1
9,4,DEG-only,20,16,NUSAP1
9,4,DEG-only,20,17,CD300LG
9,4,DEG-only,20,18,MAMDC2
9,4,DEG-only,20,19,PCLAF
9,4,DEG-only,20,20,ADAMTS5
9,4,LASSO,20,1,BPIFB2
9,4,LASSO,20,2,LINC00852
9,4,LASSO,20,3,CREB5
9,4,LASSO,20,4,CTHRC1
9,4,LASSO,20,5,INHBA
9,4,LASSO,20,6,CLEC4G
9,4,LASSO,20,7,COL8A1
9,4,LASSO,20,8,DPP6
9,4,LASSO,20,9,ITGBL1
9,4,LASSO,20,10,SIX4
9,4,LASSO,20,11,MAPRE2
9,4,LASSO,20,12,EGFEM1P
9,4,LASSO,20,13,LYVE1
9,4,LASSO,20,14,JUN
9,4,LASSO,20,15,CILP2
9,4,LASSO,20,16,ATF3
9,4,LASSO,20,17,IER5L
9,4,LASSO,20,18,ASPN
9,4,LASSO,20,19,COL10A1
9,4,LASSO,20,20,MEDAG
9,4,NIBFS,20,1,CDK1
9,4,NIBFS,20,2,EGFR
9,4,NIBFS,20,3,CCNB1
9,4,NIBFS,20,4,BUB1B
9,4,NIBFS,20,5,FN1
9,4,NIBFS,20,6,CDC20
9,4,NIBFS,20,7,STAT1
9,4,NIBFS,20,8,EZH2
9,4,NIBFS,20,9,CAV1
9,4,NIBFS,20,10,TOP2A
9,4,NIBFS,20,11,RRM2
9,4,NIBFS,20,12,CCNA2
9,4,NIBFS,20,13,GNAI1
9,4,NIBFS,20,14,PPARG
9,4,NIBFS,20,15,KIT
9,4,NIBFS,20,16,UBE2C
9,4,NIBFS,20,17,MAD2L1
9,4,NIBFS,20,18,CCNB2
9,4,NIBFS,20,19,FGF2
9,4,NIBFS,20,20,JUN
9,4,mRMR,20,1,VEGFD
9,4,mRMR,20,2,MT-ND4
9,4,mRMR,20,3,RPS15
9,4,mRMR,20,4,INHBA
9,4,mRMR,20,5,UBB
9,4,mRMR,20,6,SCARA5
9,4,mRMR,20,7,TPT1
9,4,mRMR,20,8,RPL32
9,4,mRMR,20,9,COL11A1
9,4,mRMR,20,10,RPLP1
9,4,mRMR,20,11,UBE2T
9,4,mRMR,20,12,MT-ND2
9,4,mRMR,20,13,COL10A1
9,4,mRMR,20,14,RPS3
9,4,mRMR,20,15,ADAMTS5
9,4,mRMR,20,16,UHRF1
9,4,mRMR,20,17,CAVIN2
9,4,mRMR,20,18,RPS12
9,4,mRMR,20,19,SPRY2
9,4,mRMR,20,20,CDK1
9,5,DEG-only,20,1,COL11A1
9,5,DEG-only,20,2,COL10A1
9,5,DEG-only,20,3,SCARA5
9,5,DEG-only,20,4,VEGFD
9,5,DEG-only,20,5,CAVIN2
9,5,DEG-only,20,6,INHBA
9,5,DEG-only,20,7,ECRG4
9,5,DEG-only,20,8,ABCA8
9,5,DEG-only,20,9,RRM2
9,5,DEG-only,20,10,ADH1B
9,5,DEG-only,20,11,MAMDC2
9,5,DEG-only,20,12,NTRK2
9,5,DEG-only,20,13,ADAMTS5
9,5,DEG-only,20,14,CHRDL1
9,5,DEG-only,20,15,FMO2
9,5,DEG-only,20,16,CD300LG
9,5,DEG-only,20,17,TOP2A
9,5,DEG-only,20,18,MMP11
9,5,DEG-only,20,19,LIFR
9,5,DEG-only,20,20,MME
9,5,LASSO,20,1,LINC00852
9,5,LASSO,20,2,CTHRC1
9,5,LASSO,20,3,COL10A1
9,5,LASSO,20,4,COL11A1
9,5,LASSO,20,5,INHBA
9,5,LASSO,20,6,MAPRE2
9,5,LASSO,20,7,SIGLEC11
9,5,LASSO,20,8,TCEAL7
9,5,LASSO,20,9,CXCL2
9,5,LASSO,20,10,MAMDC2
9,5,LASSO,20,11,MME
9,5,LASSO,20,12,RBMS1
9,5,LASSO,20,13,SIX4
9,5,LASSO,20,14,BGN
9,5,LASSO,20,15,LYVE1
9,5,LASSO,20,16,ASPN
9,5,LASSO,20,17,LAMA1
9,5,LASSO,20,18,COL8A1
9,5,LASSO,20,19,AKAP19
9,5,LASSO,20,20,PCNX1
9,5,NIBFS,20,1,EGFR
9,5,NIBFS,20,2,CDK1
9,5,NIBFS,20,3,CCNB1
9,5,NIBFS,20,4,FN1
9,5,NIBFS,20,5,BUB1B
9,5,NIBFS,20,6,CDC20
9,5,NIBFS,20,7,EZH2
9,5,NIBFS,20,8,TOP2A
9,5,NIBFS,20,9,CAV1
9,5,NIBFS,20,10,KIT
9,5,NIBFS,20,11,RRM2
9,5,NIBFS,20,12,GNAI1
9,5,NIBFS,20,13,STAT1
9,5,NIBFS,20,14,PPARG
9,5,NIBFS,20,15,FGF2
9,5,NIBFS,20,16,UBE2C
9,5,NIBFS,20,17,CCNA2
9,5,NIBFS,20,18,CCNB2
9,5,NIBFS,20,19,FOXO1
9,5,NIBFS,20,20,MAD2L1
9,5,mRMR,20,1,VEGFD
9,5,mRMR,20,2,MT-ND4
9,5,mRMR,20,3,RPLP1
9,5,mRMR,20,4,INHBA
9,5,mRMR,20,5,UBB
9,5,mRMR,20,6,ADAMTS5
9,5,mRMR,20,7,RPS15
9,5,mRMR,20,8,COL11A1
9,5,mRMR,20,9,TPT1
9,5,mRMR,20,10,COL10A1
9,5,mRMR,20,11,MAMDC2
9,5,mRMR,20,12,RPS3
9,5,mRMR,20,13,UBE2T
9,5,mRMR,20,14,RPL32
9,5,mRMR,20,15,SPRY2
9,5,mRMR,20,16,PABPC1
9,5,mRMR,20,17,SCARA5
9,5,mRMR,20,18,RPS12
9,5,mRMR,20,19,CCN4
9,5,mRMR,20,20,KLHL29
10,1,DEG-only,20,1,SCARA5
10,1,DEG-only,20,2,COL10A1
10,1,DEG-only,20,3,COL11A1
10,1,DEG-only,20,4,VEGFD
10,1,DEG-only,20,5,CAVIN2
10,1,DEG-only,20,6,INHBA
10,1,DEG-only,20,7,ADH1B
10,1,DEG-only,20,8,ABCA8
10,1,DEG-only,20,9,CHRDL1
10,1,DEG-only,20,10,RRM2
10,1,DEG-only,20,11,ECRG4
10,1,DEG-only,20,12,ADAMTS5
10,1,DEG-only,20,13,CD300LG
10,1,DEG-only,20,14,MAMDC2
10,1,DEG-only,20,15,TOP2A
10,1,DEG-only,20,16,UHRF1
10,1,DEG-only,20,17,FMO2
10,1,DEG-only,20,18,NTRK2
